"Listing URL","Property Type","Latitude","Longitude","Star Rating","Number of Active Days","Bedrooms","Has pool","Cleaning Fee","Extra Guest Fee","Average Daily Rate LTM","Occupancy Rate LTM","Annual Revenue LTM"
"http://airbnb.com/rooms/775474868417866193","Entire Home","33.5112","-112.06009","5","35","1","f","0","0","323","14","16554"
"http://airbnb.com/rooms/775492526880891312","Entire Home","33.61541","-111.93168","5","207","3","t","0","0","295","78","84217"
"http://airbnb.com/rooms/775501640677494605","Entire Home","33.44738","-112.10419","4.6","224","2","f","0","0","87","59","18787"
"http://airbnb.com/rooms/775515158131275379","Private Room","33.37856","-112.12553","5","4","1","t","0","0","35","100","12810"
"http://airbnb.com/rooms/775618413046362996","Entire Home","33.49","-112.027","5","199","5","t","0","0","428","47","73625"
"http://airbnb.com/rooms/775641219693611891","Entire Home","33.419","-112.261","4.9","56","3","f","0","0","171","56","35051"
"http://airbnb.com/rooms/775708526803187439","Entire Home","33.61001","-111.94212","5","109","4","t","0","0","497","70","127331"
"http://airbnb.com/rooms/776298358320604730","Entire Home","33.57","-112.083","0","73","3","f","0","0","304","59","65644"
"http://airbnb.com/rooms/776313536465679823","Entire Home","33.45907","-112.07486","5","99","1","f","0","0","201","61","44874"
"http://airbnb.com/rooms/776407114939482027","Entire Home","33.35762","-111.97444","0","18","2","t","0","0","157","73","41948"
"http://airbnb.com/rooms/776431439612949681","Entire Home","33.613","-111.934","5","195","4","t","0","0","350","66","84546"
"http://airbnb.com/rooms/776443183566893100","Entire Home","33.502","-112.047","4.8","184","1","t","0","0","112","74","30334"
"http://airbnb.com/rooms/776604491633749698","Entire Home","33.4946","-112.02053","0","4","1","t","0","0","126","100","46116"
"http://airbnb.com/rooms/776671789655273554","Private Room","33.29579","-112.09696","0","31","1","f","0","0","42","50","7686"
"http://airbnb.com/rooms/776676725784031329","Entire Home","33.61828","-111.97482","4.9","91","5","t","0","0","216","49","38736"
"http://airbnb.com/rooms/776699863784343298","Entire Home","33.54886","-112.05672","5","133","2","t","0","0","160","83","48604"
"http://airbnb.com/rooms/776706371388427152","Entire Home","33.52524","-112.05286","5","30","3","t","0","0","328","76","91232"
"http://airbnb.com/rooms/776716290793404711","Entire Home","33.485","-112","5","49","2","t","0","0","175","17","10890"
"http://airbnb.com/rooms/776871006051443959","Entire Home","33.47031","-112.0424","0","70","2","f","0","0","109","55","21939"
"http://airbnb.com/rooms/777020725790569074","Entire Home","33.49432","-112.10603","0","15","1","t","0","0","158","72","41626"
"http://airbnb.com/rooms/777092120910931335","Entire Home","33.556","-112.067","4.8","195","4","t","0","0","184","74","49834"
"http://airbnb.com/rooms/777217361900195515","Private Room","33.47769","-112.21833","4","18","1","t","0","0","54","40","7910"
"http://airbnb.com/rooms/777442193876156846","Entire Home","33.50068","-112.09292","4.7","217","3","f","0","0","180","51","33599"
"http://airbnb.com/rooms/777480661007137646","Entire Home","33.58529","-112.00135","0","91","3","f","0","0","325","82","97541"
"http://airbnb.com/rooms/777551872397408498","Entire Home","33.60371","-111.97494","4.2","31","4","t","0","0","392","74","106164"
"http://airbnb.com/rooms/777581369023125614","Entire Home","33.583","-112.129","0","96","3","t","0","0","276","29","29295"
"http://airbnb.com/rooms/777661172956232153","Private Room","33.46105","-112.05746","5","139","1","f","0","0","56","88","18037"
"http://airbnb.com/rooms/778128322236292479","Entire Home","33.54729","-112.03615","5","83","5","t","0","0","2913","49","522419"
"http://airbnb.com/rooms/778151245521096394","Entire Home","33.47366","-112.06205","4.9","98","1","f","0","0","73","96","25650"
"http://airbnb.com/rooms/778160752616197770","Entire Home","33.51553","-112.29119","5","105","3","f","0","0","218","78","62234"
"http://airbnb.com/rooms/778295006007296315","Entire Home","33.61774","-111.95421","5","201","3","t","0","0","262","75","71918"
"http://airbnb.com/rooms/778434219838242437","Entire Home","33.51199","-112.0444","5","176","4","t","0","0","227","94","78097"
"http://airbnb.com/rooms/778546482190412143","Entire Home","33.612","-112.147","0","91","3","f","0","0","219","95","76148"
"http://airbnb.com/rooms/778552813560923062","Entire Home","33.49247","-112.08431","5","81","3","f","0","0","153","89","49839"
"http://airbnb.com/rooms/778858951676942868","Entire Home","33.55038","-112.07951","5","224","3","t","0","0","365","62","82825"
"http://airbnb.com/rooms/778890307491188590","Entire Home","33.39293","-112.03523","4.8","35","3","t","0","0","162","27","16010"
"http://airbnb.com/rooms/778957169561576172","Entire Home","33.31058","-112.054","5","180","5","t","0","0","478","29","50736"
"http://airbnb.com/rooms/779102425007187782","Entire Home","33.61513","-112.03509","5","214","3","f","0","0","212","72","55866"
"http://airbnb.com/rooms/779119017495454852","Entire Home","33.47589","-112.04591","0","64","4","f","0","0","355","66","85753"
"http://airbnb.com/rooms/779143356444851524","Entire Home","33.60929","-111.99956","5","4","0","f","0","0","38","100","13908"
"http://airbnb.com/rooms/779163165184190799","Entire Home","33.472","-111.97","4.5","11","1","t","0","0","160","98","57395"
"http://airbnb.com/rooms/779240330445085403","Condo","33.44963","-111.96509","5","213","2","t","0","0","152","63","35048"
"http://airbnb.com/rooms/779608840169604154","Entire Home","33.50408","-112.06393","5","116","1","f","0","0","113","100","41358"
"http://airbnb.com/rooms/779919640891230142","Entire Home","33.45477","-112.08025","4.5","119","1","f","0","0","171","30","18777"
"http://airbnb.com/rooms/779919908463788170","Entire Home","33.45466","-112.07958","4.9","217","2","f","0","0","185","28","18959"
"http://airbnb.com/rooms/779939881463419274","Condo","33.55792","-112.10468","4.8","204","2","t","0","0","127","47","21847"
"http://airbnb.com/rooms/780396168082780959","Entire Home","33.46739","-112.07805","5","190","5","t","0","0","435","69","109854"
"http://airbnb.com/rooms/780436332584236579","Entire Home","33.61602","-111.97712","5","196","3","t","0","0","338","80","98966"
"http://airbnb.com/rooms/780471324811817064","Entire Home","33.50254","-111.9852","4.8","35","4","t","0","0","121","79","34990"
"http://airbnb.com/rooms/780477405745590052","Entire Home","33.54852","-112.08934","5","97","5","t","0","0","653","100","238998"
"http://airbnb.com/rooms/780517527657684738","Entire Home","33.475","-112.077","5","162","3","t","0","0","212","71","55090"
"http://airbnb.com/rooms/780613047293130611","Entire Home","33.589","-112.121","5","4","2","t","0","0","116","30","12718"
"http://airbnb.com/rooms/780652518345593851","Entire Home","33.588","-111.96","0","4","1","t","0","0","464","100","169824"
"http://airbnb.com/rooms/780655791344708869","Entire Home","33.61881","-112.00584","4.8","35","4","t","0","0","122","99","44202"
"http://airbnb.com/rooms/780691252542810163","Entire Home","33.60007","-111.97037","5","112","7","t","0","0","636","70","162942"
"http://airbnb.com/rooms/780699509156407612","Entire Home","33.40881","-112.26158","5","187","3","f","0","0","133","60","29208"
"http://airbnb.com/rooms/780759911651610169","Entire Home","33.51124","-112.00639","5","151","5","t","0","0","526","87","167490"
"http://airbnb.com/rooms/780760793559771398","Entire Home","33.45742","-112.0798","0","9","1","t","0","0","79","27","7808"
"http://airbnb.com/rooms/781009290831630948","Entire Home","33.44407","-112.07352","0","112","2","f","0","0","175","29","18574"
"http://airbnb.com/rooms/781087372164979844","Entire Home","33.3613","-111.97065","0","70","1","t","0","0","122","82","36616"
"http://airbnb.com/rooms/781166609079358906","Entire Home","33.492","-112.078","0","61","1","t","0","0","82","59","17706"
"http://airbnb.com/rooms/781178500346603219","Entire Home","33.54087","-112.05606","5","101","3","f","0","0","274","76","76215"
"http://airbnb.com/rooms/781183993988413066","Entire Home","33.46482","-111.97645","4.9","168","1","f","0","0","104","57","21696"
"http://airbnb.com/rooms/781188628481738177","Entire Home","33.578","-112.01","5","208","4","t","0","0","306","69","77277"
"http://airbnb.com/rooms/781271300414356743","Entire Home","33.588","-111.96","0","4","1","t","0","0","400","100","146400"
"http://airbnb.com/rooms/781271332111080388","Entire Home","33.588","-111.96","0","4","1","t","0","0","402","100","147132"
"http://airbnb.com/rooms/781277870292067052","Entire Home","33.47674","-112.03083","4.8","27","2","f","0","0","177","44","28507"
"http://airbnb.com/rooms/781280782353040220","Entire Home","33.588","-111.96","0","4","1","t","0","0","400","100","146400"
"http://airbnb.com/rooms/781288249762616230","Entire Home","33.47676","-112.03001","5","219","1","f","0","0","124","36","16338"
"http://airbnb.com/rooms/781294385223954438","Condo","33.47026","-111.98569","4.6","56","2","t","0","0","140","88","45090"
"http://airbnb.com/rooms/781296123415610229","Entire Home","33.60922","-111.98005","5","108","3","t","0","0","237","79","68527"
"http://airbnb.com/rooms/781357418749711325","Entire Home","33.60386","-111.99803","0","32","4","f","0","0","245","38","34072"
"http://airbnb.com/rooms/781447866408147279","Entire Home","33.597","-111.971","5","52","4","t","0","0","337","85","104838"
"http://airbnb.com/rooms/781452499654785919","Condo","33.51327","-112.01394","5","207","2","t","0","0","195","71","50672"
"http://airbnb.com/rooms/781628623698052329","Entire Home","33.53828","-112.05459","0","84","4","f","0","0","324","47","55737"
"http://airbnb.com/rooms/781706155035126201","Entire Home","33.49326","-112.01948","0","7","1","t","0","0","120","51","22378"
"http://airbnb.com/rooms/781845213887325663","Entire Home","33.35949","-111.97355","0","88","3","t","0","0","168","78","47963"
"http://airbnb.com/rooms/781868827297532990","Entire Home","33.603","-111.962","5","4","3","t","0","0","277","100","101382"
"http://airbnb.com/rooms/781889363483279438","Entire Home","33.3589","-111.97355","5","47","2","t","0","0","173","51","32294"
"http://airbnb.com/rooms/781920906087183392","Entire Home","33.48074","-112.09952","3.5","74","2","f","0","0","117","44","18844"
"http://airbnb.com/rooms/781932948239955495","Private Room","33.45987","-112.10368","5","62","2","f","0","0","78","45","12845"
"http://airbnb.com/rooms/782041656121863191","Entire Home","33.483","-112.066","0","32","1","t","0","0","107","68","26626"
"http://airbnb.com/rooms/782063311961068337","Entire Home","33.48536","-112.10273","4.7","201","3","f","0","0","123","67","30161"
"http://airbnb.com/rooms/782074373156418491","Entire Home","33.51264","-112.28386","4.5","212","5","t","0","0","345","45","56822"
"http://airbnb.com/rooms/782082049502817214","Entire Home","33.58269","-112.15123","0","35","1","f","0","0","180","38","25034"
"http://airbnb.com/rooms/782101486137090388","Entire Home","33.51845","-112.08724","5","222","3","f","0","0","122","81","36168"
"http://airbnb.com/rooms/782118888415402686","Private Room","33.45074","-112.09064","3.5","7","1","t","0","0","125","34","15581"
"http://airbnb.com/rooms/782236662495712437","Private Room","33.411","-112.183","5","32","1","f","0","0","46","64","10774"
"http://airbnb.com/rooms/782394517778371548","Entire Home","33.49204","-112.08405","5","14","3","f","0","0","288","94","99081"
"http://airbnb.com/rooms/782426352791505968","Entire Home","33.35766","-111.97433","1","46","2","t","0","0","171","86","53826"
"http://airbnb.com/rooms/782492929233675486","Entire Home","33.59234","-112.00448","4.9","186","4","t","0","0","263","70","67381"
"http://airbnb.com/rooms/782514011347250750","Entire Home","33.45955","-111.97789","5","70","2","t","0","0","155","94","53326"
"http://airbnb.com/rooms/782523901613586611","Entire Home","33.62006","-111.9652","5","175","5","t","0","0","306","68","76157"
"http://airbnb.com/rooms/782606883623651856","Entire Home","33.47563","-111.96158","5","18","Studio","f","0","0","94","27","9292"
"http://airbnb.com/rooms/782679388495531742","Private Room","33.41026","-112.18398","5","109","1","f","0","0","46","77","12964"
"http://airbnb.com/rooms/782696936919158791","Entire Home","33.6151","-112.11086","4.8","207","3","t","0","0","158","71","41057"
"http://airbnb.com/rooms/782726652296796059","Entire Home","33.583","-112.056","5","98","3","t","0","0","272","96","95571"
"http://airbnb.com/rooms/782869192321131934","Entire Home","33.48852","-112.03092","5","197","3","f","0","0","205","38","28511"
"http://airbnb.com/rooms/783274407550479040","Entire Home","33.568","-112.148","5","159","3","t","0","0","225","54","44470"
"http://airbnb.com/rooms/783382903267203110","Entire Home","33.606","-112.128","5","67","4","t","0","0","250","21","19218"
"http://airbnb.com/rooms/783397480042919295","Entire Home","33.50212","-112.28947","2.6","119","4","f","0","0","612","40","89596"
"http://airbnb.com/rooms/783414826829859805","Private Room","33.56679","-112.06042","5","95","2","f","0","0","83","23","6989"
"http://airbnb.com/rooms/783880144202828135","Entire Home","33.38948","-112.09061","0","49","3","f","0","0","106","59","22886"
"http://airbnb.com/rooms/783913396152335356","Entire Home","33.546","-112.129","4.6","3","1","t","0","0","86","80","25132"
"http://airbnb.com/rooms/784095368669819691","Entire Home","33.59489","-112.00361","4.8","156","4","t","0","0","290","36","38209"
"http://airbnb.com/rooms/784243212228390144","Entire Home","33.459","-111.979","0","24","2","t","0","0","131","15","7198"
"http://airbnb.com/rooms/784277609789356998","Entire Home","33.46991","-112.07778","0","41","2","f","0","0","105","76","29209"
"http://airbnb.com/rooms/784339551788845281","Entire Home","33.583","-112.025","4.9","212","5","t","0","0","276","62","62629"
"http://airbnb.com/rooms/784411465509730822","Entire Home","33.46532","-112.19376","0","19","1","t","0","0","107","63","24676"
"http://airbnb.com/rooms/784735281513161996","Entire Home","33.471","-112.065","5","129","3","f","0","0","241","60","52922"
"http://airbnb.com/rooms/784831750487525774","Entire Home","33.57864","-112.064","4.9","179","3","t","0","0","120","70","30744"
"http://airbnb.com/rooms/784910808638931907","Entire Home","33.32899","-112.0032","0","14","3","t","0","0","215","77","60599"
"http://airbnb.com/rooms/784917758528261181","Entire Home","33.529","-112.065","0","18","1","f","0","0","82","67","20110"
"http://airbnb.com/rooms/785403238472264359","Entire Home","33.56226","-112.05831","4.8","206","4","t","0","0","236","88","76011"
"http://airbnb.com/rooms/785490045166184779","Entire Home","33.47456","-112.01967","4.7","210","2","t","0","0","260","75","71370"
"http://airbnb.com/rooms/785627621836912151","Entire Home","33.581","-111.992","0","104","4","t","0","0","156","43","24550"
"http://airbnb.com/rooms/785681393269851692","Entire Home","33.53669","-112.09286","0","88","4","t","0","0","203","45","33435"
